Donor_ID,Interest_Keywords,Engagement_Score,Legacy_Intent_Probability,Legacy_Intent_Binary,Board_Affiliations,Estimated_Age
406924,Global Programs,31.9,0.1,False,,41.0
460991,Education,30.0,0.1,False,,30.0
242827,Student Support,37.0,0.1,False,,
524170,Environment,32.0,0.1,False,,
719467,"Environment, Education, Global Programs",33.0,0.1,False,,
531534,Infrastructure,52.5,0.35,True,,
706424,"Education, Global Programs, Research",36.0,0.1,False,,
401636,"Global Programs, Research",37.0,0.1,True,,22.0
382444,"Environment, Education",35.0,0.1,False,,
361127,"Environment, Student Support",63.7,0.4,True,,89.0
746326,Arts,33.7,0.1,False,,43.0
997727,Faculty Development,44.4,0.1,False,,
230703,Technology,33.0,0.1,False,,
841242,Arts,32.0,0.3,False,,60.0
540636,Research,30.0,0.3,False,,57.0
367386,"Education, Infrastructure, Healthcare",25.0,0.3,False,,63.0
779831,Student Support,33.0,0.1,False,,
734656,"Infrastructure, Research",48.1,0.1,False,,
621852,Athletics,53.3,0.25,False,,
101523,"Technology, Education, Infrastructure",65.3,0.4,True,,68.0
220178,Student Support,33.0,0.3,False,,62.0
525244,"Faculty Development, Technology",48.7,0.3,False,,62.0
719433,"Environment, Faculty Development, Arts",20.0,0.1,False,,42.0
300450,Research,22.0,0.1,False,,31.0
883061,Technology,71.9,0.35,False,,
365222,"Arts, Research",56.3,0.1,True,,
824880,"Social Justice, Faculty Development",81.0,0.45,False,,
234418,"Faculty Development, Healthcare",25.1,0.1,False,,22.0
704625,"Environment, Social Justice",36.0,0.1,False,,50.0
293313,Education,33.0,0.1,False,,
954008,"Social Justice, Environment, Research",33.0,0.1,False,,
771949,Healthcare,38.5,0.1,False,,
708388,"Research, Technology",80.0,0.45,False,,
803619,Technology,74.0,0.45,True,,
360864,Research,45.1,0.1,False,,55.0
238882,"Environment, Social Justice",55.2,0.1,False,,
845609,Research,38.0,0.1,False,,
142159,"Faculty Development, Arts",24.0,0.1,False,,22.0
342069,"Technology, Arts",60.0,0.45,False,,
362139,"Research, Student Support, Technology",46.0,0.3,True,,59.0
881063,"Student Support, Technology",55.1,0.3,False,,59.0
148826,Faculty Development,69.4,0.1,False,,
866773,"Environment, Faculty Development",24.0,0.4,False,,86.0
175706,Global Programs,36.0,0.1,False,,50.0
817297,"Research, Athletics",46.6,0.25,False,,
513892,"Student Support, Social Justice, Healthcare",71.0,0.45,False,,
239420,Education,28.7,0.25,True,,
328731,"Social Justice, Athletics",35.1,0.1,True,,24.0
389982,"Environment, Infrastructure",26.0,0.1,True,,
218083,"Global Programs, Arts",37.3,0.1,False,,
702485,Technology,40.4,0.4,False,,97.0
102954,"Infrastructure, Research",46.3,0.1,True,,
783517,"Athletics, Research, Global Programs",68.6,0.1,False,,
320415,Social Justice,47.2,0.4,False,,84.0
852076,"Research, Environment",56.2,0.3,False,,58.0
216155,"Student Support, Faculty Development",44.3,0.1,False,,38.0
970287,Research,50.1,0.1,False,,51.0
830043,"Research, Student Support, Healthcare",46.0,0.35,True,,
114428,"Environment, Global Programs, Arts",28.0,0.1,False,,
533435,Athletics,32.2,0.1,False,,30.0
212149,Faculty Development,30.0,0.1,False,,
316356,Infrastructure,30.0,0.1,True,,22.0
568791,"Global Programs, Environment",42.0,0.4,True,,68.0
251397,"Environment, Infrastructure",35.0,0.1,False,,
254127,Global Programs,37.0,0.1,False,,32.0
859498,"Research, Education",62.4,0.55,False,,72.0
779438,"Social Justice, Infrastructure",25.0,0.1,False,,
923758,Student Support,42.8,0.25,False,,
229230,"Social Justice, Global Programs",45.0,0.1,False,,
486669,"Healthcare, Athletics",24.0,0.1,False,,
440904,"Infrastructure, Education",54.4,0.4,False,,73.0
531097,"Research, Infrastructure",21.1,0.1,True,,22.0
497121,Social Justice,55.3,0.1,False,,
791557,"Athletics, Student Support, Global Programs",56.1,0.1,False,,
644070,"Student Support, Healthcare",59.4,0.1,False,,
813361,"Environment, Research, Faculty Development",38.9,0.55,False,,87.0
388426,Faculty Development,64.8,0.35,False,,52.0
564950,Infrastructure,36.0,0.1,False,,48.0
795331,Social Justice,35.0,0.1,False,,
311339,Athletics,28.2,0.1,False,,51.0
999422,Environment,57.2,0.75,True,,72.0
765899,Athletics,61.2,0.1,False,,
253003,Athletics,32.0,0.1,False,,
316826,"Athletics, Environment",38.0,0.3,False,,60.0
508117,"Student Support, Social Justice, Research",31.9,0.1,False,,27.0
470334,"Education, Infrastructure, Global Programs",60.4,0.3,True,,57.0
297133,"Healthcare, Technology",32.0,0.1,True,,
798201,"Research, Healthcare, Faculty Development",41.4,0.1,False,,40.0
999797,"Research, Healthcare",22.0,0.1,True,,34.0
794475,"Healthcare, Student Support",45.9,0.4,True,,78.0
354561,Research,39.0,0.1,False,,
613711,"Global Programs, Social Justice",37.3,0.1,False,,36.0
612662,Social Justice,26.0,0.4,True,,97.0
387202,"Faculty Development, Education, Environment",59.4,0.1,False,,
558700,Social Justice,27.0,0.4,False,,77.0
151310,Social Justice,57.0,0.1,False,,27.0
364357,"Healthcare, Global Programs",39.0,0.3,False,,60.0
103205,"Environment, Education, Research",54.3,0.35,False,,
554341,Arts,25.0,0.1,False,,
586101,"Technology, Infrastructure",31.0,0.1,False,,
164387,"Social Justice, Faculty Development",46.3,0.1,False,,
919350,Education,67.0,0.45,False,,52.0
974187,Research,43.0,0.35,True,,29.0
162487,"Healthcare, Student Support",33.0,0.1,False,,22.0
884674,Environment,37.4,0.1,False,,
581031,Environment,44.3,0.1,False,,
649749,Faculty Development,49.0,0.1,False,,46.0
403114,"Technology, Education",42.9,0.1,False,,52.0
313741,"Education, Arts",42.0,0.3,False,,56.0
533485,Athletics,48.3,0.4,False,,83.0
215780,Arts,66.0,0.1,False,,
401161,Environment,71.0,0.45,False,,
247532,Global Programs,27.3,0.1,False,,
397214,Research,40.3,0.4,True,,94.0
392896,"Faculty Development, Global Programs, Technology",60.6,0.25,True,,
285660,"Infrastructure, Healthcare",44.1,0.1,False,,49.0
546853,"Environment, Technology",41.0,0.4,True,,66.0
906411,"Technology, Education",35.2,0.1,False,,
114436,"Social Justice, Infrastructure, Research",55.2,0.1,False,,
596221,Research,52.4,0.4,False,,78.0
923861,"Research, Social Justice, Education",71.3,0.65,True,,79.0
899679,"Research, Arts",20.0,0.1,False,,
168466,"Environment, Student Support",65.2,0.35,True,,
714973,"Environment, Athletics",44.0,0.1,True,,
576503,Infrastructure,31.0,0.4,True,,67.0
464739,"Technology, Healthcare, Research",52.5,0.3,False,,61.0
417923,"Research, Technology",20.0,0.1,False,,47.0
775545,"Athletics, Research",30.0,0.1,False,,43.0
335212,"Student Support, Social Justice",31.0,0.1,False,,44.0
571170,"Global Programs, Faculty Development, Research",30.0,0.1,False,,
310684,Faculty Development,54.0,0.1,False,,22.0
821872,Environment,40.0,0.1,True,,51.0
389003,"Healthcare, Research",44.0,0.1,False,,
980245,Healthcare,38.0,0.4,False,,85.0
599997,"Arts, Global Programs",30.0,0.1,False,,
509568,"Global Programs, Healthcare",42.8,0.1,False,,22.0
382737,Infrastructure,44.0,0.1,False,,48.0
268252,"Technology, Infrastructure, Global Programs",45.7,0.1,False,,44.0
603683,"Student Support, Social Justice, Arts",32.0,0.1,False,,
331279,Healthcare,43.2,0.1,False,,44.0
559411,"Research, Social Justice",57.9,0.35,False,,
239970,Athletics,51.1,0.1,False,,
117978,"Research, Athletics",40.0,0.4,True,,71.0
918946,Education,40.3,0.1,False,,
345808,"Arts, Healthcare",22.0,0.1,False,,27.0
776562,"Social Justice, Environment",35.0,0.1,True,,
609505,"Healthcare, Technology, Research",56.2,0.1,False,,
503263,Healthcare,22.0,0.4,True,,80.0
329504,Faculty Development,50.1,0.1,False,,
678548,"Infrastructure, Global Programs",81.6,0.45,False,,
634456,Healthcare,37.0,0.1,False,,31.0
773068,Student Support,45.3,0.1,False,,
251720,"Environment, Faculty Development",47.0,0.4,True,,68.0
215159,Environment,52.8,0.25,True,,54.0
380678,Student Support,39.1,0.1,False,,54.0
856277,"Global Programs, Healthcare",50.1,0.4,True,,97.0
488847,"Faculty Development, Social Justice, Healthcare",52.0,0.1,False,,
647386,Healthcare,35.0,0.4,True,,79.0
823420,Education,22.1,0.1,False,,27.0
203635,Arts,44.2,0.1,False,,49.0
385015,Healthcare,39.5,0.4,True,,76.0
790271,"Arts, Faculty Development",46.1,0.3,False,,64.0
641569,Healthcare,65.8,0.75,False,,97.0
938295,Infrastructure,69.5,0.1,False,,
425286,"Faculty Development, Healthcare",24.3,0.1,False,,30.0
882660,Research,28.1,0.1,False,,30.0
523325,"Social Justice, Faculty Development, Healthcare",34.0,0.4,False,,80.0
121285,"Healthcare, Infrastructure",38.0,0.1,False,,
166026,"Environment, Athletics, Global Programs",31.7,0.1,False,,37.0
694706,Infrastructure,42.0,0.1,False,,
212322,Faculty Development,51.1,0.45,True,,62.0
352943,Education,26.4,0.1,False,,46.0
396551,"Infrastructure, Technology, Global Programs",42.0,0.4,True,,73.0
364344,Education,36.0,0.1,False,,
949042,"Athletics, Global Programs",25.5,0.1,False,,33.0
356161,"Global Programs, Social Justice",27.4,0.35,False,,
894544,Social Justice,25.0,0.1,False,,
800917,Infrastructure,34.0,0.1,False,,33.0
682964,Education,39.7,0.25,True,,
997423,"Education, Social Justice, Faculty Development",35.0,0.1,False,,
743400,"Global Programs, Technology, Arts",36.0,0.1,False,,55.0
702316,"Social Justice, Student Support",56.9,0.25,False,,
937806,Social Justice,34.0,0.1,False,,
655660,Arts,49.2,0.1,False,,30.0
291834,"Environment, Arts, Healthcare",38.9,0.25,True,,48.0
758001,Technology,36.0,0.1,False,,
621180,Environment,63.1,0.1,False,,
653991,Global Programs,70.6,0.45,False,,
103534,"Education, Healthcare, Environment",24.0,0.1,False,,
256338,"Research, Student Support, Arts",50.5,0.1,False,,
120520,"Global Programs, Faculty Development, Education",43.0,0.1,False,,
443279,"Social Justice, Faculty Development",29.0,0.3,False,,61.0
905823,Healthcare,22.1,0.3,False,,65.0
907074,Research,71.0,0.75,True,,75.0
680777,Student Support,61.0,0.4,True,,80.0
540114,Arts,32.0,0.1,True,,
695539,Athletics,61.2,0.35,True,,49.0
457875,Athletics,36.0,0.1,False,,42.0
101531,"Global Programs, Technology, Healthcare",71.5,0.45,True,,
604385,Arts,37.6,0.55,False,,69.0
302814,"Social Justice, Technology",85.9,0.3,True,,59.0
296473,"Athletics, Arts",52.9,0.35,True,,
213735,"Student Support, Environment, Infrastructure",28.0,0.4,False,,86.0
868206,"Education, Technology, Student Support",26.0,0.1,False,,
421218,"Social Justice, Athletics",44.0,0.1,True,,22.0
855898,Social Justice,30.0,0.1,False,,
901282,Faculty Development,50.0,0.1,False,,55.0
545486,Education,45.6,0.4,False,,66.0
363368,"Faculty Development, Global Programs",45.0,0.4,False,,66.0
829837,Infrastructure,26.0,0.1,False,,
943677,"Student Support, Environment, Social Justice",26.0,0.1,False,,51.0
385151,Social Justice,44.0,0.1,False,,
714667,Environment,43.0,0.1,False,,
309156,Arts,38.0,0.1,False,,
759393,Faculty Development,40.5,0.55,False,,67.0
521478,"Athletics, Social Justice",96.0,0.75,False,,74.0
802374,Technology,31.0,0.1,False,,42.0
982806,Infrastructure,22.0,0.1,False,,49.0
730794,"Faculty Development, Student Support",46.0,0.1,False,,40.0
692671,Athletics,34.0,0.4,True,Corporate Board,89.0
691419,"Environment, Student Support, Healthcare",29.0,0.3,False,,62.0
474223,Global Programs,79.0,0.45,True,,
200757,"Faculty Development, Athletics, Research",52.2,0.1,False,,
498376,Education,60.2,0.1,False,,54.0
594775,"Technology, Social Justice, Athletics",28.3,0.1,False,,23.0
754960,"Environment, Healthcare, Athletics",28.0,0.4,True,,78.0
305802,Arts,78.0,0.45,False,,
356779,"Infrastructure, Faculty Development, Arts",29.0,0.1,False,,
440488,"Faculty Development, Arts, Education",60.0,0.1,False,,
148028,Research,33.1,0.1,False,,54.0
999464,Environment,57.0,0.4,False,,67.0
452476,Arts,24.0,0.3,False,,63.0
474216,Faculty Development,25.0,0.1,False,,33.0
594281,Environment,41.0,0.1,False,,27.0
895792,"Environment, Infrastructure",45.8,0.1,False,,31.0
352882,Athletics,38.0,0.1,False,,
658352,"Education, Infrastructure",68.0,0.1,False,,50.0
449625,"Healthcare, Student Support",44.0,0.1,False,,24.0
617105,"Environment, Global Programs, Student Support",21.0,0.1,True,,38.0
338632,Student Support,49.1,0.1,False,,
551750,Social Justice,28.0,0.1,False,,
689756,Education,41.0,0.1,False,,
117229,Infrastructure,24.0,0.1,False,,
823233,Infrastructure,40.0,0.1,False,,
179973,"Social Justice, Education, Faculty Development",71.9,0.25,False,,
208205,Global Programs,52.1,0.1,False,,
692612,Technology,33.0,0.1,False,,
243650,Environment,20.0,0.1,False,,38.0
342540,"Education, Global Programs",47.0,0.4,False,,83.0
530687,Athletics,37.0,0.1,False,,
146008,Global Programs,36.0,0.1,False,,55.0
314915,"Arts, Technology",38.0,0.1,False,,24.0
589771,Education,42.9,0.1,False,,
532390,Student Support,44.2,0.25,False,,42.0
660967,"Research, Technology",40.3,0.3,False,,60.0
874494,"Infrastructure, Research",30.2,0.3,False,,64.0
176130,Arts,57.1,0.3,False,,56.0
207599,Technology,41.3,0.1,False,,54.0
814039,"Infrastructure, Student Support, Environment",44.3,0.4,True,,67.0
675215,"Education, Athletics, Healthcare",51.0,0.1,False,,49.0
562716,"Healthcare, Arts",64.1,0.1,False,,44.0
853329,"Social Justice, Infrastructure, Arts",43.0,0.1,False,,
242314,Research,45.1,0.1,False,,49.0
331454,Faculty Development,40.4,0.35,False,,31.0
873874,Arts,41.0,0.4,False,,73.0
324954,Environment,33.8,0.1,False,,
329082,Technology,41.0,0.1,False,,24.0
488892,"Social Justice, Global Programs",39.1,0.1,False,,
201561,Arts,28.0,0.1,False,,
138394,Environment,39.0,0.1,True,,38.0
368914,"Research, Healthcare",59.1,0.1,False,,
112266,Athletics,30.2,0.55,True,,73.0
716038,"Education, Technology",37.1,0.1,False,,
529012,"Arts, Research",46.2,0.1,False,,
394032,"Athletics, Social Justice, Global Programs",56.1,0.1,False,,
774254,"Athletics, Technology",23.0,0.1,False,,30.0
717219,Athletics,41.0,0.1,False,,
571688,Social Justice,29.0,0.4,False,,70.0
319240,"Arts, Research, Environment",25.0,0.1,False,,
198023,Arts,40.0,0.1,False,,39.0
457369,"Environment, Social Justice, Healthcare",26.0,0.1,False,,
348207,Faculty Development,42.3,0.25,False,,
741491,"Infrastructure, Education",49.1,0.45,False,,
224548,"Faculty Development, Healthcare",69.3,0.4,False,,78.0
198052,Arts,25.2,0.1,False,,22.0
944539,Infrastructure,25.5,0.3,False,,64.0
362476,Athletics,56.8,0.1,True,,
929527,Student Support,45.1,0.1,False,,42.0
727387,Research,41.0,0.1,False,,
662971,"Education, Student Support, Athletics",43.0,0.3,False,,64.0
882675,Student Support,60.2,0.1,False,,
759666,"Technology, Social Justice",36.0,0.1,False,,
897872,"Healthcare, Global Programs, Environment",36.1,0.1,False,,
352927,Infrastructure,43.0,0.1,False,,
146316,"Technology, Social Justice",32.2,0.1,False,,22.0
822465,"Athletics, Healthcare",44.2,0.3,False,,60.0
390541,Infrastructure,20.0,0.1,False,,54.0
667358,"Student Support, Athletics, Healthcare",27.0,0.1,False,,44.0
275151,"Infrastructure, Athletics, Arts",78.5,0.55,True,,62.0
789225,Technology,24.2,0.1,False,,
894114,Faculty Development,44.1,0.3,True,,56.0
829671,Student Support,40.0,0.1,False,,31.0
106665,Technology,45.3,0.1,False,,
982950,"Global Programs, Infrastructure",58.3,0.65,True,,77.0
613329,Technology,37.0,0.4,False,,67.0
956755,"Education, Environment, Healthcare",34.0,0.1,False,,
326868,Infrastructure,27.0,0.1,False,,
934375,Infrastructure,23.0,0.1,False,,35.0
531813,Arts,41.0,0.3,False,,60.0
446810,"Global Programs, Social Justice, Student Support",40.5,0.1,False,,29.0
204955,"Infrastructure, Athletics",43.1,0.1,False,,41.0
193019,"Research, Arts",48.2,0.1,False,,
628168,"Research, Education, Athletics",58.9,0.1,False,,52.0
711193,"Technology, Infrastructure",92.0,0.45,False,,
340469,Infrastructure,42.0,0.1,False,,26.0
703638,Social Justice,44.0,0.1,False,,37.0
391158,Technology,32.0,0.1,False,,
100097,Healthcare,45.1,0.1,False,,36.0
830206,Social Justice,26.0,0.3,False,,62.0
465909,"Healthcare, Technology",35.0,0.1,False,,
474236,"Social Justice, Education, Infrastructure",41.1,0.4,True,,78.0
889921,Environment,28.0,0.1,False,,53.0
574329,"Research, Student Support, Global Programs",43.0,0.1,False,,53.0
683309,Athletics,61.3,0.1,False,,
829744,"Environment, Education",87.3,0.75,True,,75.0
272275,Student Support,35.0,0.1,False,,
874793,Education,22.0,0.4,True,,79.0
202247,Student Support,33.0,0.1,False,,30.0
757673,Education,30.3,0.1,False,,
699475,Healthcare,52.1,0.4,False,,76.0
122399,"Global Programs, Healthcare",23.0,0.1,True,,
799713,Technology,40.0,0.1,False,,
388628,"Technology, Arts, Social Justice",43.2,0.1,False,,22.0
301897,"Healthcare, Student Support, Education",53.7,0.4,True,,75.0
962258,Environment,51.7,0.3,True,,60.0
264578,Faculty Development,45.0,0.4,True,,71.0
345597,Infrastructure,24.1,0.4,False,,70.0
873298,Social Justice,31.0,0.1,False,,37.0
147400,"Infrastructure, Social Justice",44.0,0.3,True,,57.0
868019,Arts,28.0,0.1,False,,49.0
288105,Arts,26.0,0.1,False,,
305369,"Environment, Infrastructure",67.6,0.1,False,,
967463,Global Programs,49.1,0.1,False,,41.0
319226,Arts,44.4,0.1,False,,54.0
307245,Global Programs,38.0,0.4,False,,73.0
239070,"Student Support, Research",33.5,0.1,False,,35.0
409329,Technology,45.0,0.4,True,,75.0
583241,Faculty Development,29.0,0.1,False,,54.0
164251,Social Justice,44.2,0.45,True,,64.0
793802,"Global Programs, Research, Arts",31.0,0.3,False,,58.0
571300,"Healthcare, Education, Athletics",52.5,0.4,False,,69.0
336585,"Technology, Global Programs, Social Justice",41.0,0.1,False,,26.0
748697,Infrastructure,25.0,0.1,False,,
241049,"Education, Healthcare, Environment",43.1,0.1,False,,55.0
133020,"Social Justice, Athletics",74.5,0.4,False,,70.0
223602,"Technology, Healthcare",40.0,0.1,True,,
860997,"Infrastructure, Environment",42.0,0.1,False,,24.0
859233,"Infrastructure, Arts, Social Justice",54.4,0.4,False,,80.0
314081,Student Support,49.2,0.4,True,,87.0
484452,"Environment, Research",43.0,0.1,True,,
757594,Healthcare,63.0,0.1,False,,47.0
893341,"Student Support, Social Justice, Faculty Development",36.0,0.1,False,,
898063,Infrastructure,27.2,0.1,False,,
414146,"Student Support, Education",39.0,0.1,False,,
975295,Faculty Development,39.7,0.1,False,,47.0
820119,Education,29.0,0.1,False,,
552798,"Infrastructure, Social Justice",24.0,0.1,False,,46.0
261406,"Faculty Development, Research",30.0,0.1,False,,
821333,"Research, Education",30.0,0.1,False,,
166341,"Environment, Arts, Athletics",41.1,0.1,False,,47.0
974113,"Social Justice, Environment, Global Programs",43.0,0.1,False,,38.0
266795,"Student Support, Technology, Faculty Development",60.0,0.1,False,,
596741,"Infrastructure, Arts",44.2,0.1,False,,
496452,Infrastructure,42.0,0.1,False,,51.0
107993,"Arts, Research",71.3,0.45,True,,
279699,Global Programs,33.0,0.1,False,,51.0
492729,"Athletics, Healthcare",26.0,0.1,False,,49.0
136835,Athletics,29.0,0.1,False,,45.0
658922,"Global Programs, Research, Healthcare",45.0,0.1,False,,
283601,"Arts, Research",35.0,0.1,False,,
817686,Research,46.2,0.1,False,,27.0
983852,"Technology, Environment",47.0,0.1,True,,
540775,Healthcare,30.0,0.4,True,,84.0
213796,Arts,34.0,0.1,False,,
188947,Technology,43.0,0.1,False,,
901549,Healthcare,24.9,0.1,False,,39.0
265186,"Faculty Development, Education, Environment",36.0,0.1,False,,
322072,Infrastructure,38.0,0.3,False,,58.0
176769,Faculty Development,70.8,0.3,False,,64.0
261207,"Education, Technology, Athletics",21.0,0.1,False,,48.0
213707,"Athletics, Faculty Development",71.6,0.1,False,,
555730,"Faculty Development, Infrastructure",31.0,0.1,False,,
340393,Infrastructure,40.0,0.4,True,,75.0
833675,"Student Support, Healthcare",38.1,0.4,False,,88.0
952072,"Faculty Development, Environment",67.0,0.4,False,,80.0
274261,"Student Support, Education",90.9,0.45,True,,
379068,"Education, Social Justice",25.0,0.1,False,,
848365,Environment,34.0,0.4,False,,97.0
645534,"Technology, Athletics",41.0,0.1,True,,43.0
848392,"Social Justice, Education, Global Programs",47.8,0.35,False,,34.0
681956,Technology,26.0,0.1,False,,47.0
810034,Infrastructure,53.0,0.45,True,,26.0
656653,Athletics,26.0,0.3,False,,59.0
720424,Technology,65.9,0.45,True,,44.0
714067,Education,33.1,0.1,False,,
446081,"Social Justice, Infrastructure, Student Support",24.0,0.3,True,,57.0
575062,Student Support,57.6,0.3,False,,65.0
265042,Student Support,28.0,0.1,True,,
969034,"Global Programs, Environment",27.0,0.1,False,,
723136,"Education, Research",40.0,0.1,False,,
658731,"Global Programs, Technology, Student Support",25.0,0.1,False,,
792601,Healthcare,36.0,0.1,False,,24.0
326059,Healthcare,49.1,0.1,False,,42.0
570872,Social Justice,56.0,0.4,False,,97.0
545525,Faculty Development,31.0,0.1,True,,23.0
280496,"Faculty Development, Arts",36.0,0.1,False,,
740626,"Faculty Development, Social Justice, Education",32.0,0.1,False,,
977333,"Education, Arts",36.0,0.3,False,,56.0
933320,"Faculty Development, Student Support, Social Justice",43.0,0.1,False,,48.0
566695,"Global Programs, Athletics",52.7,0.25,False,,
392736,Athletics,31.3,0.1,False,,42.0
372869,Social Justice,31.0,0.1,False,,30.0
735732,"Athletics, Global Programs",41.0,0.4,True,,67.0
324549,"Education, Social Justice",51.9,0.1,False,,
869040,Education,33.0,0.1,False,,50.0
937080,"Healthcare, Research",49.4,0.1,False,,
909300,Arts,44.0,0.1,False,,
976214,Research,69.2,0.3,False,,60.0
121000,"Student Support, Arts, Faculty Development",45.5,0.1,False,,
305803,Faculty Development,23.0,0.1,False,,
525529,Infrastructure,69.1,0.45,False,,58.0
409890,Environment,55.8,0.65,True,,63.0
493767,Technology,44.0,0.1,False,,
910085,"Environment, Global Programs, Research",45.9,0.45,True,,64.0
661457,"Healthcare, Faculty Development, Arts",52.5,0.35,True,,
587449,Arts,38.6,0.1,False,,49.0
709644,Technology,40.0,0.4,True,,67.0
220950,Technology,28.9,0.3,False,,63.0
935297,"Arts, Social Justice",79.5,0.35,False,,53.0
828254,"Education, Environment",44.2,0.3,False,,62.0
232937,Arts,53.5,0.4,False,,86.0
156405,Global Programs,69.0,0.1,False,,
340897,Infrastructure,35.0,0.1,False,,33.0
872804,Arts,45.0,0.1,False,,32.0
834285,Student Support,50.0,0.1,False,,37.0
659460,"Athletics, Infrastructure",58.9,0.25,True,,
998813,"Student Support, Arts, Technology",34.3,0.1,True,,
687270,Athletics,30.0,0.1,False,,
602605,"Technology, Infrastructure, Social Justice",45.3,0.25,False,,
513775,"Global Programs, Infrastructure",36.0,0.4,True,,89.0
781212,"Global Programs, Research",54.0,0.1,False,,
708868,Education,36.0,0.1,False,,27.0
847056,Faculty Development,56.1,0.4,True,,68.0
873442,Research,27.0,0.1,False,,
956376,"Research, Athletics",28.0,0.1,False,,52.0
241786,"Arts, Technology",52.0,0.1,False,,
155398,Environment,40.0,0.1,False,,45.0
643114,Infrastructure,42.0,0.4,True,,95.0
288526,Arts,47.0,0.1,False,,
665209,"Arts, Athletics, Faculty Development",25.0,0.1,False,,49.0
343060,"Education, Global Programs",27.0,0.1,False,,
937752,"Global Programs, Athletics",44.6,0.75,True,,77.0
232568,"Athletics, Environment, Infrastructure",42.3,0.35,False,,52.0
352164,"Athletics, Technology, Global Programs",43.0,0.1,False,,
153223,"Faculty Development, Healthcare",38.0,0.1,True,,45.0
633112,Athletics,39.0,0.1,False,,53.0
999996,Faculty Development,39.0,0.1,False,,
736382,"Athletics, Research",41.0,0.1,False,,
670079,Education,37.5,0.1,False,,34.0
177775,"Social Justice, Faculty Development",25.9,0.25,False,,22.0
353225,"Infrastructure, Environment",64.0,0.3,False,,60.0
665185,Healthcare,29.0,0.1,False,,
679104,Technology,70.0,0.1,False,,
187627,"Healthcare, Social Justice",34.4,0.1,False,,
455584,"Social Justice, Athletics, Global Programs",54.0,0.35,True,,
650581,Global Programs,20.3,0.1,True,,26.0
663679,"Student Support, Athletics",66.0,0.4,True,,77.0
198080,"Arts, Student Support",45.0,0.1,False,,
372271,"Research, Faculty Development, Education",48.0,0.1,False,,
373825,"Athletics, Education",72.1,0.65,False,,64.0
448206,Research,67.9,0.45,True,,
675571,"Global Programs, Healthcare",72.4,0.35,True,,
242795,"Environment, Faculty Development, Social Justice",33.1,0.1,True,,28.0
968336,Social Justice,42.0,0.4,True,,83.0
286971,"Healthcare, Arts, Social Justice",45.0,0.1,False,,
146156,"Student Support, Technology",21.0,0.1,False,,
548497,Student Support,34.0,0.4,True,,93.0
614335,"Research, Education, Faculty Development",68.0,0.1,True,,
991546,Faculty Development,23.0,0.3,True,,63.0
978603,Social Justice,49.0,0.1,False,,49.0
315273,Healthcare,27.0,0.1,False,,50.0
246499,Education,21.0,0.4,True,,66.0
941870,"Faculty Development, Education",36.0,0.1,True,,41.0
928404,"Athletics, Education, Healthcare",49.1,0.1,False,,
331219,"Technology, Social Justice, Healthcare",66.0,0.1,False,,52.0
832719,Environment,35.0,0.1,False,,
767155,Technology,31.5,0.1,False,,31.0
193724,Arts,59.7,0.25,False,,
643115,Education,30.0,0.1,False,,
255002,"Education, Athletics",39.0,0.1,False,,49.0
755192,"Technology, Infrastructure, Faculty Development",42.0,0.1,False,,41.0
563835,Athletics,59.1,0.65,True,,93.0
174905,"Faculty Development, Global Programs",39.0,0.4,True,,77.0
542627,Infrastructure,27.0,0.1,False,,
855939,Athletics,84.0,0.45,False,,48.0
764644,Technology,27.0,0.1,False,,33.0
673284,Arts,34.7,0.65,True,,56.0
184050,Research,22.0,0.1,False,,
873577,"Social Justice, Research",44.1,0.1,True,,
897064,Healthcare,43.0,0.3,True,,60.0
437476,"Infrastructure, Environment, Athletics",41.2,0.1,False,,
583287,"Research, Social Justice, Infrastructure",34.0,0.1,False,,41.0
272631,"Faculty Development, Infrastructure",32.0,0.4,False,,83.0
814435,"Research, Healthcare, Technology",53.1,0.1,False,,40.0
389733,Education,28.3,0.1,False,,53.0
988380,"Research, Education, Global Programs",23.2,0.1,False,,
454084,Arts,44.5,0.1,False,,
131415,Education,45.8,0.35,False,,24.0
134714,"Athletics, Infrastructure, Environment",43.0,0.1,False,,
902663,Research,68.9,0.75,True,,68.0
112089,"Infrastructure, Student Support",67.8,0.1,False,,46.0
917939,"Education, Athletics, Environment",65.0,0.1,False,,36.0
128648,Environment,39.0,0.4,False,,73.0
912965,"Infrastructure, Technology, Athletics",20.0,0.1,False,,52.0
797179,"Global Programs, Technology, Athletics",31.0,0.1,False,,
824443,Research,66.0,0.65,True,,65.0
125383,Student Support,24.0,0.1,False,,
948924,"Education, Social Justice",54.0,0.4,False,,68.0
858214,Global Programs,67.5,0.1,False,,
131821,"Global Programs, Healthcare",55.7,0.45,False,,49.0
187696,"Faculty Development, Athletics",44.0,0.4,False,Corporate Board,72.0
438162,"Arts, Research, Student Support",65.1,0.45,True,,
272935,"Faculty Development, Research, Infrastructure",38.7,0.25,True,,51.0
894357,Athletics,28.5,0.35,False,,35.0
878251,Environment,32.0,0.1,False,,
947220,Education,45.2,0.1,False,,
767984,Athletics,27.0,0.3,False,,65.0
714298,Research,31.0,0.1,False,,
186646,"Research, Social Justice",41.0,0.1,False,,
821374,"Healthcare, Global Programs",55.0,0.1,False,,
299671,Faculty Development,31.6,0.4,False,,72.0
604134,Infrastructure,26.0,0.1,True,,
